dialogue_id,donation_amount,donation_made,utterance_idx,speaker,utterance,intention
20180808-030338_328_live,0.0,No,15,EE,wow that is a huge number isnt it,Express amazement at the scale of the organization's impact
20180808-030338_328_live,0.0,No,16,ER,"Yes, they truly reach a great number of children.",Affirm the listener's amazement
20180808-030338_328_live,0.0,No,17,EE,do they help children in africa,Ask about the organization's work in Africa
20180808-030338_328_live,0.0,No,18,ER,"Yes, they helped 32 million children in Africa in 2016.",Provide specific data on the organization's work in Africa
20180808-030338_328_live,0.0,No,19,ER,"They also help in the United States, Asia, the Middle East, and Latin America.",Expand on the geographical scope of the organization's work
20180808-030338_328_live,0.0,No,20,EE,do they take donations,Inquire about the possibility of making donations
20180808-030338_328_live,0.0,No,21,ER,"Yes, one of the top ways this organization is able to do it's work is through donations from individuals worldwide.",Confirm that donations are a key part of the organization's funding
20180808-030338_328_live,0.0,No,22,EE,do you donate to them?,Ask about the speaker's personal donation habits
20180808-030338_328_live,0.0,No,23,ER,"I donate to them, yes, and I encourage you to consider it as well.",Confirm personal donations and encourage the listener to donate
20180808-030454_242_live,0.25,Yes,0,ER,"Hello, how are you today?",Initiate conversation and express politeness
20180808-030454_242_live,0.25,Yes,1,EE,"hi,it was another day",Respond to greeting and share personal state
20180808-030454_242_live,0.25,Yes,2,ER,"I see, same here for me.",Acknowledge and relate to the shared state
20180808-030454_242_live,0.25,Yes,3,ER,Have you every tried donation through HITs?,Introduce the topic of donation through HITs
20180808-030454_242_live,0.25,Yes,4,EE,ya recently i too tried children's charity regarding their studies.,Share personal experience with children's charity
20180808-030454_242_live,0.25,Yes,5,EE,it makes me good,Express positive feelings about donating
20180808-030454_242_live,0.25,Yes,6,ER,"I usually donate a good part of my bonus in different studies, but I specially have a soft heart for children.",Share personal donation habits and express empathy for children
20180808-030454_242_live,0.25,Yes,7,ER,"Have you ever heard about ""Save the Children"" before?","Inquire about familiarity with ""Save the Children"""
20180808-030454_242_live,0.25,Yes,8,EE,"children must be educated i didn\'t heard about  ""save the children"" what is the procedure of giving donation?",Express support for children's education and inquire about donation procedure
20180808-030454_242_live,0.25,Yes,9,ER,They work on different issues in almost 120 countries.,Provide information about the charity's scope
20180808-030454_242_live,0.25,Yes,10,ER,"They work on education, hunger, health and emergency issues.",Elaborate on the charity's focus areas
20180808-030454_242_live,0.25,Yes,11,EE,really it is pleased to hear this who s taking care of this charity?,Express interest and inquire about the charity's management
20180808-030454_242_live,0.25,Yes,12,EE,how they managing in 120 countries?,Inquire about the charity's operational logistics
20180808-030454_242_live,0.25,Yes,13,ER,"they either have parties, or they travel to those countries.",Explain the charity's operational methods
20180808-030454_242_live,0.25,Yes,14,ER,"There are big groups working with them, like IKEA and Walt Disney Studios.",Mention partnerships with well-known organizations
20180808-030454_242_live,0.25,Yes,15,ER,you can read more on this link:  URL s/about-us/leadership-and-trustees,Provide a link for more information
20180808-030454_242_live,0.25,Yes,16,EE,sure i will check this link.,Express intention to check the provided link
20180808-030454_242_live,0.25,Yes,17,EE,is there any procedure to join as a member in that group?,Inquire about membership procedure
20180808-030454_242_live,0.25,Yes,18,EE,even a normal people from middle class can join in that group?,Inquire if middle-class individuals can join
20180808-030454_242_live,0.25,Yes,19,ER,I believe everyone can join to help.,Express belief that everyone can join to help
20180808-030454_242_live,0.25,Yes,20,ER,I've talked to someone who worked there and she already traveled to Africa.,Share anecdote about someone who worked with the charity
20180808-030454_242_live,0.25,Yes,21,ER,I would be so pleased to try it but I do not have enough off days to join.,Express personal desire to join but mention constraints
20180808-030454_242_live,0.25,Yes,22,EE,people who have king heart must join as a member or sponsor a child i too refer some friends in m y circle,Encourage participation and mention referring friends
20180808-030454_242_live,0.25,Yes,23,ER,"I know right, It is a big thing to do.",Agree and acknowledge the significance of the action
20180808-030454_242_live,0.25,Yes,24,ER,some people donate whole their life and time.,Highlight the dedication of some donors
20180808-030454_242_live,0.25,Yes,25,ER,"I like how they managed to donate through HITs too, since website has minimum amount option, but through HIT you can even help 1 cent and more",Appreciate the flexibility of donation through HITs
20180808-030454_242_live,0.25,Yes,26,EE,i asked in the previous chat what is the procedure to donate?,Repeat inquiry about the donation procedure
20180808-030454_242_live,0.25,Yes,27,ER,On the website there is a link to donate: https://support. URL ite/Donation2?df_id=1620&1620.donation=form1,Provide a direct link for donation
20180808-030454_242_live,0.25,Yes,28,EE,okay i have a check is it any discloser of our identity in donating low or high amount,Inquire about anonymity in donations
20180808-030454_242_live,0.25,Yes,29,ER,"No, itt will be anonymously.",Confirm that donations are anonymous
20180808-030454_242_live,0.25,Yes,30,ER,"You can also donate at the end of this HIT, It can be any amount even 0, You'll be asked.",Explain the donation process at the end of the HIT
20180808-032041_562_live,0.0,No,0,ER,Have you ever heard of the 'Save The Children' charity?,Initiate conversation about a specific charity
20180808-032041_562_live,0.0,No,1,EE,I have!,Confirm knowledge of the charity
20180808-032041_562_live,0.0,No,2,EE,I think it's a great chairty.,Express positive opinion about the charity
20180808-032041_562_live,0.0,No,3,ER,I think the work they do is great.,Express agreement and positive opinion about the charity
20180808-032041_562_live,0.0,No,4,ER,Helping kids in impoverished nation is a really noble thing to do.,Elaborate on the noble work of the charity
20180808-032041_562_live,0.0,No,5,EE,"I agree, how frequently do you donate?",Inquire about the frequency of donations
20180808-032041_562_live,0.0,No,6,ER,"I generally do my charitable donations around Christmas, when I had an influx of extra cash.",Share personal donation habits
20180808-032041_562_live,0.0,No,7,ER,You?,Prompt the other person to share their donation habits
20180808-032041_562_live,0.0,No,8,EE,"Similiar, I only donate when I have the money to spare.",Share personal donation habits
20180808-032041_562_live,0.0,No,9,ER,You can help now!,Encourage immediate action to donate
20180808-032041_562_live,0.0,No,10,ER,You can donate any amount from your task payment to Save the Children now if you'd like.,Provide specific instructions on how to donate
20180808-032041_562_live,0.0,No,11,EE,"I'm not sure if I want to, but I can give a little.",Express hesitation but willingness to donate a small amount
20180808-032041_562_live,0.0,No,12,ER,How much would you like to give?,Inquire about the specific amount the other person wants to donate
20180808-032041_562_live,0.0,No,13,ER,The research team will collect all donations and send them to Save the Children.,Explain the process of collecting and sending donations
20180808-032041_562_live,0.0,No,14,EE,I'll give 5 cents.,State the specific amount they will donate
20180808-032041_562_live,0.0,No,15,ER,I'll do the same.,Express intention to match the donation amount
20180808-032041_562_live,0.0,No,16,EE,"Great, I'm glad we're helping a little.",Express satisfaction with the mutual decision to donate
20180808-032041_562_live,0.0,No,17,ER,I imagine a lot of people end up doing these hits.,Speculate on the cumulative impact of small donations
20180808-032041_562_live,0.0,No,18,ER,"It probably adds up, assuming everyone pitches in a little.",Reinforce the idea that small contributions add up
20180808-032041_562_live,0.0,No,19,EE,"Agreed, which is probably what they want.",Agree with the speculation about the charity's strategy
20180808-032041_562_live,0.0,No,20,ER,I'd assume so.,Express agreement with the previous statement
20180808-032124_114_live,0.0,No,0,ER,Have you thought about how much of the reward for this HIT you want to donate to Save the Children?,Inquire about willingness to donate
20180808-032124_114_live,0.0,No,1,EE,I do not want to donate any of my reward for this hit.,Decline to donate
20180808-032124_114_live,0.0,No,2,EE,I make donations to charity regularly but not from jobs that I do.,Justify decision not to donate from job earnings
20180808-032124_114_live,0.0,No,3,ER,"Save the Children is a great international no-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",Promote the charity's mission
